"text_code",category_id,"term",weight,frequency,score,"language","create_time"
"107-1_00251030_L9",9,"合作",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00251060_02",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00251090_M7",4,"學校",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00251090_M7",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00251150_L1",9,"合作",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00251150_L1",9,"技術",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_00251180_01",13,"COP",9.0,1,9.0,"CH","2020-05-12 23:39:13"
"107-1_00251180_01",9,"技術",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_00251180_03",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00251200_K1",9,"技術",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_00251240_L7",9,"合作",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00251240_L7",9,"技術",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_00251250_L8",9,"合作",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00251250_L8",9,"技術",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_00251260_48",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00251260_A2",9,"技術",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_00251270_47",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00251270_56",9,"合作",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00251270_56",9,"技術",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_00251270_A6",9,"技術",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_00251290_M8",4,"學校",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00251290_M8",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00251300_L2",4,"學校",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00251300_L2",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00251330_J4",15,"種類",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00251340_N5",8,"文化",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00251340_N5",9,"合作",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_00251340_N5",9,"技術",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_00251340_N5",10,"文化",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00251360_97",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00251470_M1",4,"學校",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00251490_L6",8,"文化",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_00251490_L6",10,"文化",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_00251600_59",9,"合作",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00251600_59",9,"技術",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_00251690_B7",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00251690_B8",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00251730_38",3,"健康",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00251730_38",10,"健康",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00251740_39",9,"合作",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00251740_39",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00251790_91",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00251790_92",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00251790_95",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00251840_N6",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00251850_K3",7,"風",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00251860_K5",4,"學校",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00251860_K5",6,"水",4.0,2,8.0,"CH","2020-05-12 23:39:13"
"107-1_00251860_K5",9,"技術",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_00251860_K5",11,"水",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_00251860_K5",12,"水",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_00251870_N2",4,"學校",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00251870_N2",6,"水",4.0,2,8.0,"CH","2020-05-12 23:39:13"
"107-1_00251870_N2",9,"技術",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_00251870_N2",11,"水",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_00251870_N2",12,"水",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_00271270_49",9,"技術",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00271370_43",3,"健康",2.0,4,8.0,"CH","2020-05-12 23:39:13"
"107-1_00271370_43",10,"健康",1.0,4,4.0,"CH","2020-05-12 23:39:13"
"107-1_00271390_32",3,"健康",2.0,4,8.0,"CH","2020-05-12 23:39:13"
"107-1_00271390_32",9,"合作",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00271390_32",10,"健康",1.0,4,4.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_01",1,"環境",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_01",2,"環境",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_01",4,"素養",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_01",4,"基本素養",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_01",4,"教育",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_01",7,"風",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_01",9,"國家安全",3.0,5,15.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_01",10,"教育",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_01",16,"國家安全",2.0,5,10.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_01",16,"教育",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_02",1,"環境",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_02",2,"環境",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_02",4,"素養",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_02",4,"基本素養",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_02",4,"教育",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_02",7,"風",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_02",9,"國家安全",3.0,5,15.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_02",10,"教育",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_02",16,"國家安全",2.0,5,10.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_02",16,"教育",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_03",1,"環境",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_03",2,"環境",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_03",4,"素養",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_03",4,"基本素養",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_03",4,"教育",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_03",7,"風",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_03",9,"國家安全",3.0,5,15.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_03",10,"教育",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_03",16,"國家安全",2.0,5,10.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_03",16,"教育",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_04",1,"環境",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_04",2,"環境",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_04",4,"素養",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_04",4,"基本素養",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_04",4,"教育",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_04",7,"風",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_04",9,"國家安全",3.0,5,15.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_04",10,"教育",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_04",16,"國家安全",2.0,5,10.0,"CH","2020-05-12 23:39:13"
"107-1_00310190_04",16,"教育",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00310200_01",1,"環境",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_00310200_01",2,"環境",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00310200_01",4,"學習成果",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00310200_01",8,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00310200_01",9,"社會",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00310200_01",10,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00310200_02",1,"環境",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_00310200_02",2,"環境",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00310200_02",4,"學習成果",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00310200_02",8,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00310200_02",9,"社會",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00310200_02",10,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00310210_01",8,"社會",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-1_00310210_01",9,"社會",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_00310210_01",10,"社會",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-1_00310210_01",11,"災害",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00310210_02",8,"社會",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-1_00310210_02",9,"社會",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_00310210_02",10,"社會",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-1_00310210_02",11,"災害",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00310220_01",1,"環境",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_00310220_01",2,"環境",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00310220_02",1,"環境",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_00310220_02",2,"環境",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00310230_01",8,"企業",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00310230_01",9,"企業",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00310230_01",9,"運輸",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00310230_01",11,"運輸",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00310230_01",12,"企業",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00310230_02",8,"企業",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00310230_02",9,"企業",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00310230_02",9,"運輸",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00310230_02",11,"運輸",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00310230_02",12,"企業",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00420110_01",1,"資源",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_00420110_01",8,"工作",4.0,2,8.0,"CH","2020-05-12 23:39:13"
"107-1_00420110_02",1,"資源",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_00420110_03",1,"資源",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_00420110_05",1,"資源",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_00420110_05",8,"工作",4.0,2,8.0,"CH","2020-05-12 23:39:13"
"107-1_00420110_05",9,"合作",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00420310_01",1,"資源",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_00420310_02",8,"工作",4.0,2,8.0,"CH","2020-05-12 23:39:13"
"107-1_00430211_01",8,"文化",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430211_01",8,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430211_01",9,"社會",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00430211_01",10,"文化",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430211_01",10,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430211_01",11,"人口",7.0,1,7.0,"CH","2020-05-12 23:39:13"
"107-1_00430211_02",8,"文化",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430211_02",8,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430211_02",9,"社會",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00430211_02",10,"文化",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430211_02",10,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430211_02",11,"人口",7.0,1,7.0,"CH","2020-05-12 23:39:13"
"107-1_00430221",4,"多元文化",7.0,1,7.0,"CH","2020-05-12 23:39:13"
"107-1_00430221",8,"文化",1.0,7,7.0,"CH","2020-05-12 23:39:13"
"107-1_00430221",8,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430221",9,"社會",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00430221",10,"文化",1.0,7,7.0,"CH","2020-05-12 23:39:13"
"107-1_00430221",10,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430221",11,"人口",7.0,1,7.0,"CH","2020-05-12 23:39:13"
"107-1_00430221",12,"重用",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00430311_01",8,"文化",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-1_00430311_01",10,"文化",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-1_00430311_02",8,"文化",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-1_00430311_02",10,"文化",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-1_00430311_03",7,"風",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00430311_03",8,"文化",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430311_03",10,"文化",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430311_04",7,"風",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00430311_04",8,"文化",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430311_04",10,"文化",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430311_05",7,"風",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00430311_05",8,"文化",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430311_05",10,"文化",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430311_06",7,"風",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00430311_06",8,"文化",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430311_06",8,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430311_06",9,"社會",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00430311_06",10,"文化",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430311_06",10,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430311_07",7,"風",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00430311_07",8,"文化",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430311_07",8,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430311_07",9,"社會",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00430311_07",10,"文化",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430311_07",10,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430311_08",7,"風",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00430311_08",8,"文化",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430311_08",8,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430311_08",9,"社會",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00430311_08",10,"文化",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430311_08",10,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430321_01",8,"文化",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-1_00430321_01",10,"文化",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-1_00430321_02",8,"文化",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430321_02",10,"文化",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430321_03",8,"工作",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_00430321_03",8,"社會",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_00430321_03",9,"社會",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_00430321_03",10,"社會",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_00430331",8,"文化",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430331",10,"文化",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430411",1,"非洲",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_00430411",7,"波",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430411",8,"文化",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-1_00430411",8,"社會",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_00430411",9,"社會",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_00430411",9,"運輸",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430411",10,"文化",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-1_00430411",10,"社會",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_00430411",11,"人口",7.0,1,7.0,"CH","2020-05-12 23:39:13"
"107-1_00430411",11,"運輸",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430421",8,"文化",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_00430421",8,"社會",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_00430421",9,"社會",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_00430421",10,"文化",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_00430421",10,"社會",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_00430531",2,"食物",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00430531",7,"太陽能",7.0,2,14.0,"CH","2020-05-12 23:39:13"
"107-1_00430531",7,"能源",3.0,2,6.0,"CH","2020-05-12 23:39:13"
"107-1_00430531",8,"工作",4.0,8,32.0,"CH","2020-05-12 23:39:13"
"107-1_00430531",8,"金融",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_00430531",9,"能源",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_00430531",12,"能源",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_00430611",7,"風",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00430611",8,"文化",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_00430611",10,"文化",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_00430621",8,"文化",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00430621",10,"文化",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00504220_05",3,"WHO",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-1_00504220_05",3,"WHO",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-1_00504330_04",1,"社會服務",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_00504330_04",8,"工作",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_00504330_04",8,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00504330_04",9,"合作",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00504330_04",9,"社會",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00504330_04",10,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00508220_01",1,"資源",3.0,2,6.0,"CH","2020-05-12 23:39:13"
"107-1_00508220_01",1,"環境",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_00508220_01",2,"環境",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00508220_01",4,"教育",3.0,3,9.0,"CH","2020-05-12 23:39:13"
"107-1_00508220_01",4,"學校",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_00508220_01",6,"水",4.0,2,8.0,"CH","2020-05-12 23:39:13"
"107-1_00508220_01",6,"水庫",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00508220_01",6,"水源",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_00508220_01",6,"廁所",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_00508220_01",8,"工作",4.0,2,8.0,"CH","2020-05-12 23:39:13"
"107-1_00508220_01",8,"經濟",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_00508220_01",9,"合作",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00508220_01",10,"小孩",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00508220_01",10,"教育",1.0,3,3.0,"CH","2020-05-12 23:39:13"
"107-1_00508220_01",10,"經濟",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_00508220_01",11,"人口",7.0,2,14.0,"CH","2020-05-12 23:39:13"
"107-1_00508220_01",11,"水",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_00508220_01",11,"社區",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_00508220_01",12,"水",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_00508220_01",12,"水源",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_00508220_01",15,"保護",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00508220_01",16,"自由",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00508220_01",16,"教育",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_00508330_02",9,"合作",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00508330_02",10,"授權",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_00508330_02",16,"和平",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_00511220_05",3,"健康",2.0,6,12.0,"CH","2020-05-12 23:39:13"
"107-1_00511220_05",5,"人權",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-1_00511220_05",9,"合作",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_00511220_05",10,"人權",7.0,1,7.0,"CH","2020-05-12 23:39:13"
"107-1_00511220_05",10,"健康",1.0,6,6.0,"CH","2020-05-12 23:39:13"
"107-1_00511220_05",11,"社區",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_00511220_05",16,"人權",5.0,1,5.0,"CH","2020-05-12 23:39:13"
"107-1_00511220_07",3,"健康",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_00511220_07",6,"衛生",2.0,2,4.0,"CH","2020-05-12 23:39:13"
"107-1_00511220_07",8,"工作",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_00511220_07",9,"衛生",3.0,2,6.0,"CH","2020-05-12 23:39:13"
"107-1_00511220_07",10,"健康",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_00511220_07",11,"調適",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_10100110_01",1,"環境",4.0,1,4.0,"CH","2020-05-12 23:39:13"
"107-1_10100110_01",2,"環境",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_10100110_01",4,"學校",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_10100220_01",8,"工作",4.0,5,20.0,"CH","2020-05-12 23:39:13"
"107-1_10100220_01",9,"合作",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_10100220_02",8,"工作",4.0,2,8.0,"CH","2020-05-12 23:39:13"
"107-1_10100330_01",4,"多元文化",7.0,1,7.0,"CH","2020-05-12 23:39:13"
"107-1_10100330_01",4,"教育",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_10100330_01",4,"學校",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_10100330_01",8,"文化",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_10100330_01",8,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_10100330_01",9,"合作",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_10100330_01",9,"社會",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_10100330_01",10,"文化",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_10100330_01",10,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_10100330_01",10,"教育",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_10100330_01",16,"教育",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_10100330_02",4,"學校",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_10111500",5,"生育",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_10111500",8,"文化",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_10111500",8,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_10111500",9,"社會",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_10111500",10,"文化",1.0,2,2.0,"CH","2020-05-12 23:39:13"
"107-1_10111500",10,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_10114101_01",8,"文化",1.0,7,7.0,"CH","2020-05-12 23:39:13"
"107-1_10114101_01",8,"社會",1.0,1,1.0,"CH","2020-05-12 23:39:13"
"107-1_10114101_01",9,"社會",2.0,1,2.0,"CH","2020-05-12 23:39:13"
"107-1_10114101_01",9,"研究",2.0,3,6.0,"CH","2020-05-12 23:39:13"
"107-1_10114101_01",9,"研究成果",3.0,1,3.0,"CH","2020-05-12 23:39:13"
"107-1_10114101_01",10,"文化",1.0,7,7.0,"CH","2020-05-12 23:39:13"
